campaign_id,campaign_name,platform,industry,country,date,impressions,clicks,spend_usd,conversions,revenue,roas,ctr,cpc,cpa
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,Canada,2024-08-13,107300.0,2693.0,1535.01,153,18121.16,11.81,0.0251,0.57,10.03
Display_Edtech,Display - Edtech,Meta Ads,EdTech,India,2024-11-04,177443.0,4400.0,9548.0,231,43094.26,4.51,0.0248,2.17,41.33
Video_Saas,Video - Saas,Meta Ads,SaaS,UAE,2024-03-04,113447.0,1826.0,3158.98,24,4477.79,1.42,0.0161,1.73,131.62
Search_Saas,Search - Saas,Meta Ads,SaaS,USA,2024-06-19,149446.0,6456.0,14138.64,397,118768.88,8.4,0.0432,2.19,35.61
Display_Healthcare,Display - Healthcare,Meta Ads,Healthcare,India,2024-11-26,149675.0,3143.0,4871.65,147,33184.47,6.81,0.021,1.55,33.14
Video_Edtech,Video - Edtech,Meta Ads,EdTech,UAE,2024-07-28,148088.0,4561.0,6202.96,173,48056.97,7.75,0.0308,1.36,35.86
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,India,2024-07-25,186775.0,2409.0,1662.21,107,10079.71,6.06,0.0129,0.69,15.53
Video_Saas,Video - Saas,Meta Ads,SaaS,UAE,2024-06-18,54864.0,1876.0,2851.52,121,23640.39,8.29,0.0342,1.52,23.57
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,Australia,2024-06-04,16920.0,389.0,478.47,15,3222.58,6.74,0.023,1.23,31.9
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,India,2024-08-16,117421.0,3428.0,2091.08,99,25079.21,11.99,0.0292,0.61,21.12
Shopping_Saas,Shopping - Saas,Meta Ads,SaaS,USA,2024-01-11,144993.0,2783.0,4091.01,120,10562.14,2.58,0.0192,1.47,34.09
Display_Saas,Display - Saas,Meta Ads,SaaS,UK,2024-01-02,143485.0,3945.0,2800.95,187,30765.32,10.98,0.0275,0.71,14.98
Search_Edtech,Search - Edtech,Meta Ads,EdTech,USA,2024-05-11,112596.0,2668.0,3201.6,39,10899.61,3.4,0.0237,1.2,82.09
Search_Saas,Search - Saas,Meta Ads,SaaS,UK,2024-10-15,30392.0,1325.0,1735.75,101,3539.63,2.04,0.0436,1.31,17.19
Display_Edtech,Display - Edtech,Meta Ads,EdTech,Australia,2024-12-26,27169.0,546.0,589.68,15,1578.78,2.68,0.0201,1.08,39.31
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,USA,2024-08-13,188201.0,5627.0,10578.76,77,14242.93,1.35,0.0299,1.88,137.39
Search_Edtech,Search - Edtech,Meta Ads,EdTech,Australia,2024-03-10,23123.0,286.0,346.06,3,585.7,1.69,0.0124,1.21,115.35
Display_E-Commerce,Display - E-Commerce,Meta Ads,E-commerce,UK,2024-01-13,70180.0,736.0,1030.4,45,2168.72,2.1,0.0105,1.4,22.9
Display_Saas,Display - Saas,Meta Ads,SaaS,India,2024-11-13,137602.0,2641.0,1558.19,179,52473.54,33.68,0.0192,0.59,8.7
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,USA,2024-12-30,50869.0,890.0,961.2,61,16803.54,17.48,0.0175,1.08,15.76
Search_Edtech,Search - Edtech,Meta Ads,EdTech,Germany,2024-12-02,127155.0,3089.0,3861.25,95,23894.64,6.19,0.0243,1.25,40.64
Video_Saas,Video - Saas,Meta Ads,SaaS,India,2024-02-05,145510.0,5805.0,6037.2,166,30713.7,5.09,0.0399,1.04,36.37
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,Australia,2024-12-14,66157.0,1687.0,2193.1,41,5082.94,2.32,0.0255,1.3,53.49
Shopping_Fintech,Shopping - Fintech,Meta Ads,Fintech,India,2024-03-26,115003.0,2921.0,1168.4,36,4203.19,3.6,0.0254,0.4,32.46
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,USA,2024-01-19,173292.0,7330.0,13780.4,355,66981.68,4.86,0.0423,1.88,38.82
Video_Edtech,Video - Edtech,Meta Ads,EdTech,Germany,2024-01-07,94440.0,2219.0,4282.67,156,39424.24,9.21,0.0235,1.93,27.45
Video_Healthcare,Video - Healthcare,Meta Ads,Healthcare,India,2024-06-24,93003.0,1283.0,2258.08,49,1614.11,0.71,0.0138,1.76,46.08
Display_Saas,Display - Saas,Meta Ads,SaaS,USA,2024-05-22,165321.0,4447.0,6937.32,301,23975.23,3.46,0.0269,1.56,23.05
Display_Healthcare,Display - Healthcare,Meta Ads,Healthcare,Australia,2024-12-20,118694.0,2338.0,5283.88,76,6774.6,1.28,0.0197,2.26,69.52
Video_Edtech,Video - Edtech,Meta Ads,EdTech,Australia,2024-06-22,35398.0,1044.0,469.8,20,1596.24,3.4,0.0295,0.45,23.49
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,Canada,2024-08-06,70133.0,2293.0,2384.72,75,14249.95,5.98,0.0327,1.04,31.8
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,Australia,2024-04-12,73083.0,3040.0,1824.0,203,29701.35,16.28,0.0416,0.6,8.99
Display_Fintech,Display - Fintech,Meta Ads,Fintech,India,2024-05-02,113889.0,4623.0,5501.37,362,19216.96,3.49,0.0406,1.19,15.2
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,Australia,2024-06-23,57203.0,1029.0,895.23,11,1505.4,1.68,0.018,0.87,81.38
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,UK,2024-07-05,,,,29,4720.08,3.26,0.024,1.43,49.95
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,Canada,2024-05-23,75628.0,794.0,397.0,49,3639.22,9.17,0.0105,0.5,8.1
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,Canada,2024-03-12,199650.0,4152.0,3238.56,165,10558.75,3.26,0.0208,0.78,19.63
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,Canada,2024-03-10,149532.0,5069.0,12114.91,397,95392.09,7.87,0.0339,2.39,30.52
Video_Saas,Video - Saas,Meta Ads,SaaS,Australia,2024-03-09,79266.0,2425.0,1746.0,104,20287.27,11.62,0.0306,0.72,16.79
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,UAE,2024-11-17,,,,167,41334.16,24.94,0.0194,0.5,9.93
Video_Healthcare,Video - Healthcare,Meta Ads,Healthcare,USA,2024-03-04,180259.0,2072.0,2838.64,136,10032.66,3.53,0.0115,1.37,20.87
Video_Healthcare,Video - Healthcare,Meta Ads,Healthcare,UAE,2024-02-23,146964.0,5246.0,10439.54,131,7261.59,0.7,0.0357,1.99,79.69
Display_Edtech,Display - Edtech,Meta Ads,EdTech,Germany,2024-09-10,153057.0,2969.0,6650.56,148,28216.02,4.24,0.0194,2.24,44.94
Display_Healthcare,Display - Healthcare,Meta Ads,Healthcare,UAE,2024-11-12,54031.0,2215.0,3676.9,157,22778.62,6.2,0.041,1.66,23.42
Search_Fintech,Search - Fintech,Meta Ads,Fintech,Germany,2024-10-15,190392.0,6016.0,13776.64,165,35908.75,2.61,0.0316,2.29,83.49
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,UAE,2024-08-14,108924.0,2134.0,874.94,85,7418.36,8.48,0.0196,0.41,10.29
Search_Fintech,Search - Fintech,Meta Ads,Fintech,USA,2024-04-10,,,,8,624.2,3.82,0.0317,0.51,20.4
Display_Saas,Display - Saas,Meta Ads,SaaS,India,2024-05-21,157455.0,3810.0,4724.4,244,55928.06,11.84,0.0242,1.24,19.36
Search_Fintech,Search - Fintech,Meta Ads,Fintech,USA,2024-10-27,69385.0,2650.0,4505.0,160,32080.73,7.12,0.0382,1.7,28.16
Search_Saas,Search - Saas,Meta Ads,SaaS,India,2024-04-03,62603.0,1396.0,2094.0,17,2988.24,1.43,0.0223,1.5,123.18
Shopping_Edtech,Shopping - Edtech,Meta Ads,EdTech,USA,2024-01-10,62284.0,1413.0,1497.78,88,10561.64,7.05,0.0227,1.06,17.02
Video_Edtech,Video - Edtech,Meta Ads,EdTech,USA,2024-11-09,172812.0,2972.0,2942.28,178,47180.83,16.04,0.0172,0.99,16.53
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,India,2024-04-14,133260.0,2611.0,5430.88,108,16755.51,3.09,0.0196,2.08,50.29
Video_Saas,Video - Saas,Meta Ads,SaaS,USA,2024-05-17,82948.0,2347.0,5421.57,65,10510.94,1.94,0.0283,2.31,83.41
Video_Saas,Video - Saas,Meta Ads,SaaS,USA,2024-08-15,37588.0,1191.0,2334.36,48,13381.03,5.73,0.0317,1.96,48.63
Video_Fintech,Video - Fintech,Meta Ads,Fintech,Germany,2024-04-01,59376.0,564.0,360.96,25,4065.83,11.26,0.0095,0.64,14.44
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,India,2024-05-21,15865.0,528.0,992.64,39,3165.22,3.19,0.0333,1.88,25.45
Search_Saas,Search - Saas,Meta Ads,SaaS,UK,2024-07-08,44612.0,811.0,1622.0,23,1008.1,0.62,0.0182,2.0,70.52
Search_Saas,Search - Saas,Meta Ads,SaaS,UK,2024-06-09,119863.0,1114.0,1370.22,75,21180.36,15.46,0.0093,1.23,18.27
Shopping_Fintech,Shopping - Fintech,Meta Ads,Fintech,Australia,2024-05-03,143541.0,1980.0,2791.8,152,42063.3,15.07,0.0138,1.41,18.37
Display_Edtech,Display - Edtech,Meta Ads,EdTech,UK,2024-03-03,160478.0,4413.0,4501.26,82,13362.88,2.97,0.0275,1.02,54.89
Search_Edtech,Search - Edtech,Meta Ads,EdTech,Germany,2024-09-17,166243.0,1895.0,1743.4,51,5887.21,3.38,0.0114,0.92,34.18
Display_Healthcare,Display - Healthcare,Meta Ads,Healthcare,UAE,2024-03-11,107326.0,2436.0,1875.72,84,5936.35,3.16,0.0227,0.77,22.33
Display_Fintech,Display - Fintech,Meta Ads,Fintech,USA,2024-04-24,,,,169,14776.11,2.8,0.0428,1.79,31.27
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,Canada,2024-11-20,84654.0,2937.0,5404.08,104,30747.28,5.69,0.0347,1.84,51.96
Video_Edtech,Video - Edtech,Meta Ads,EdTech,Germany,2024-06-20,95987.0,1919.0,3281.49,124,28533.79,8.7,0.02,1.71,26.46
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,UAE,2024-07-22,133716.0,1617.0,1374.45,48,3570.09,2.6,0.0121,0.85,28.63
Display_Edtech,Display - Edtech,Meta Ads,EdTech,Australia,2024-02-03,76095.0,2031.0,3026.19,135,33172.87,10.96,0.0267,1.49,22.42
Display_Edtech,Display - Edtech,Meta Ads,EdTech,Australia,2024-06-23,169849.0,5927.0,5571.38,437,105321.92,18.9,0.0349,0.94,12.75
Video_Fintech,Video - Fintech,Meta Ads,Fintech,Australia,2024-03-01,122974.0,2939.0,5437.15,91,26004.98,4.78,0.0239,1.85,59.75
Display_Edtech,Display - Edtech,Meta Ads,EdTech,UK,2024-01-29,77447.0,906.0,1041.9,29,8284.13,7.95,0.0117,1.15,35.93
Video_Fintech,Video - Fintech,Meta Ads,Fintech,UK,2024-01-18,72278.0,2421.0,3123.09,26,5625.44,1.8,0.0335,1.29,120.12
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,UK,2024-01-16,167893.0,4432.0,2570.56,66,15989.78,6.22,0.0264,0.58,38.95
Display_Saas,Display - Saas,Meta Ads,SaaS,UAE,2024-10-12,173307.0,3292.0,3390.76,74,21574.44,6.36,0.019,1.03,45.82
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,USA,2024-05-20,83678.0,2761.0,4583.26,35,4630.48,1.01,0.033,1.66,130.95
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,UK,2024-08-11,123372.0,3355.0,7716.5,224,57352.38,7.43,0.0272,2.3,34.45
Shopping_Saas,Shopping - Saas,Meta Ads,SaaS,India,2024-04-17,,,,40,6289.61,6.89,0.0235,1.27,22.83
Search_Fintech,Search - Fintech,Meta Ads,Fintech,USA,2024-04-10,10108.0,320.0,163.2,8,624.2,3.82,0.0317,0.51,20.4
Video_Fintech,Video - Fintech,Meta Ads,Fintech,India,2024-09-04,27931.0,608.0,924.16,10,1389.72,1.5,0.0218,1.52,92.42
Search_Fintech,Search - Fintech,Meta Ads,Fintech,USA,2024-08-14,25930.0,609.0,334.95,7,509.29,1.52,0.0235,0.55,47.85
Shopping_Fintech,Shopping - Fintech,Meta Ads,Fintech,India,2024-10-04,120631.0,1532.0,1179.64,114,25286.78,21.44,0.0127,0.77,10.35
Search_Saas,Search - Saas,Meta Ads,SaaS,Germany,2024-11-29,172967.0,5016.0,10433.28,331,75767.62,7.26,0.029,2.08,31.52
Shopping_Fintech,Shopping - Fintech,Meta Ads,Fintech,UAE,2024-08-24,104616.0,4048.0,7164.96,233,45906.84,6.41,0.0387,1.77,30.75
Display_Saas,Display - Saas,Meta Ads,SaaS,USA,2024-11-25,18140.0,455.0,523.25,29,1746.46,3.34,0.0251,1.15,18.04
Video_Saas,Video - Saas,Meta Ads,SaaS,Canada,2024-09-06,98079.0,3226.0,7032.68,44,1401.71,0.2,0.0329,2.18,159.83
Search_Edtech,Search - Edtech,Meta Ads,EdTech,UAE,2024-07-18,18706.0,458.0,201.52,35,7330.28,36.37,0.0245,0.44,5.76
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,Canada,2024-12-22,167917.0,6246.0,3747.6,413,25997.62,6.94,0.0372,0.6,9.07
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,UAE,2024-04-22,98264.0,3144.0,4904.64,129,23127.27,4.72,0.032,1.56,38.02
Video_Saas,Video - Saas,Meta Ads,SaaS,USA,2024-10-15,39253.0,1122.0,1402.5,81,15452.61,11.02,0.0286,1.25,17.31
Search_Fintech,Search - Fintech,Google Ads,Fintech,UAE,2024-01-21,59886.0,2113.0,2662.38,159,4803.43,1.8,0.0353,1.26,16.74
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,USA,2024-11-13,8748.0,362.0,438.02,10,966.57,2.21,0.0414,1.21,43.8
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,USA,2024-02-29,116472.0,4006.0,10736.08,291,78428.38,7.31,0.0344,2.68,36.89
Video_Saas,Video - Saas,Google Ads,SaaS,Canada,2024-11-01,34592.0,1615.0,1857.25,116,4344.96,2.34,0.0467,1.15,16.01
Search_Saas,Search - Saas,Google Ads,SaaS,UAE,2024-11-13,188062.0,8143.0,14657.4,614,124232.5,8.48,0.0433,1.8,23.87
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,Australia,2024-04-09,198824.0,9046.0,32656.06,407,71482.19,2.19,0.0455,3.61,80.24
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,UAE,2024-08-29,105386.0,3783.0,6885.06,130,36776.35,5.34,0.0359,1.82,52.96
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,UAE,2024-09-05,49425.0,1996.0,2534.92,98,9253.27,3.65,0.0404,1.27,25.87
Video_Healthcare,Video - Healthcare,Google Ads,Healthcare,Canada,2024-11-26,11801.0,795.0,2361.15,57,3966.25,1.68,0.0674,2.97,41.42
Display_Edtech,Display - Edtech,Google Ads,EdTech,India,2024-02-27,35355.0,961.0,2133.42,68,6145.22,2.88,0.0272,2.22,31.37
Search_Fintech,Search - Fintech,Google Ads,Fintech,India,2024-01-08,63243.0,1707.0,3823.68,37,3893.12,1.02,0.027,2.24,103.34
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,UAE,2024-08-20,152979.0,4650.0,3673.5,330,91949.73,25.03,0.0304,0.79,11.13
Display_Edtech,Display - Edtech,Google Ads,EdTech,USA,2024-01-08,132600.0,6802.0,10407.06,97,6779.29,0.65,0.0513,1.53,107.29
Video_Fintech,Video - Fintech,Google Ads,Fintech,Australia,2024-09-30,110977.0,4150.0,4689.5,197,18314.78,3.91,0.0374,1.13,23.8
Search_Edtech,Search - Edtech,Google Ads,EdTech,UK,2024-03-07,87152.0,3599.0,9465.37,127,25958.5,2.74,0.0413,2.63,74.53
Shopping_Healthcare,Shopping - Healthcare,Google Ads,Healthcare,India,2024-04-27,69323.0,2169.0,4750.11,94,16337.12,3.44,0.0313,2.19,50.53
Display_Saas,Display - Saas,Google Ads,SaaS,UAE,2024-05-17,138291.0,3318.0,2753.94,217,12761.51,4.63,0.024,0.83,12.69
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,UAE,2024-12-04,160002.0,7520.0,22259.2,403,70823.58,3.18,0.047,2.96,55.23
Search_Edtech,Search - Edtech,Google Ads,EdTech,Australia,2024-06-05,25103.0,710.0,1661.4,24,1896.75,1.14,0.0283,2.34,69.23
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,Canada,2024-06-30,72526.0,2146.0,3347.76,168,25859.74,7.72,0.0296,1.56,19.93
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,Germany,2024-06-13,132157.0,2999.0,2789.07,152,21855.26,7.84,0.0227,0.93,18.35
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,Australia,2024-05-13,34402.0,1314.0,4323.06,17,1273.24,0.29,0.0382,3.29,254.3
Shopping_Edtech,Shopping - Edtech,Google Ads,EdTech,Canada,2024-08-14,168059.0,3462.0,10662.96,154,33243.77,3.12,0.0206,3.08,69.24
Display_E-Commerce,Display - E-Commerce,Google Ads,E-commerce,UAE,2024-04-17,115017.0,2771.0,7093.76,95,22528.38,3.18,0.0241,2.56,74.67
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,USA,2024-04-08,198555.0,13104.0,32235.84,336,58794.32,1.82,0.066,2.46,95.94
Display_Fintech,Display - Fintech,Google Ads,Fintech,UAE,2024-06-24,117217.0,5602.0,19550.98,411,75729.26,3.87,0.0478,3.49,47.57
Search_Fintech,Search - Fintech,Google Ads,Fintech,USA,2024-08-20,170904.0,4751.0,5321.12,326,44297.15,8.32,0.0278,1.12,16.32
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,India,2024-07-14,88807.0,4999.0,11847.63,348,103474.34,8.73,0.0563,2.37,34.04
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,India,2024-04-04,111661.0,3930.0,3301.2,310,21226.88,6.43,0.0352,0.84,10.65
Display_Saas,Display - Saas,Google Ads,SaaS,Australia,2024-04-15,14078.0,763.0,1724.38,57,16289.72,9.45,0.0542,2.26,30.25
Search_Fintech,Search - Fintech,Google Ads,Fintech,USA,2024-09-06,167932.0,6717.0,16523.82,247,38475.06,2.33,0.04,2.46,66.9
Search_Fintech,Search - Fintech,Google Ads,Fintech,India,2024-01-12,124273.0,3603.0,5584.65,167,20460.25,3.66,0.029,1.55,33.44
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,UK,2024-07-10,10704.0,489.0,836.19,36,5339.04,6.38,0.0457,1.71,23.23
Search_Fintech,Search - Fintech,Google Ads,Fintech,Germany,2024-04-11,68449.0,3285.0,7818.3,243,60681.21,7.76,0.048,2.38,32.17
Search_Saas,Search - Saas,Google Ads,SaaS,UAE,2024-10-26,51819.0,2497.0,7191.36,138,37600.62,5.23,0.0482,2.88,52.11
Video_Fintech,Video - Fintech,Google Ads,Fintech,Australia,2024-11-19,173722.0,3821.0,5884.34,201,44895.5,7.63,0.022,1.54,29.28
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,USA,2024-12-15,119014.0,5938.0,17101.44,95,23773.95,1.39,0.0499,2.88,180.02
Search_Saas,Search - Saas,Google Ads,SaaS,Australia,2024-05-20,159741.0,6868.0,9409.16,336,33272.11,3.54,0.043,1.37,28.0
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,Germany,2024-02-29,167982.0,7693.0,20309.52,193,10777.69,0.53,0.0458,2.64,105.23
Video_Fintech,Video - Fintech,Google Ads,Fintech,Germany,2024-06-08,,,,112,25060.16,2.64,0.0292,3.37,84.91
Search_Edtech,Search - Edtech,Google Ads,EdTech,UK,2024-01-05,41378.0,2023.0,2488.29,73,9343.63,3.76,0.0489,1.23,34.09
Video_Saas,Video - Saas,Google Ads,SaaS,Canada,2024-05-09,188202.0,7189.0,8267.35,376,88923.49,10.76,0.0382,1.15,21.99
Video_Fintech,Video - Fintech,Google Ads,Fintech,USA,2024-01-25,184316.0,4091.0,4254.64,309,82363.46,19.36,0.0222,1.04,13.77
Video_Healthcare,Video - Healthcare,Google Ads,Healthcare,Canada,2024-09-10,65545.0,3355.0,5938.35,196,57936.29,9.76,0.0512,1.77,30.3
Video_Healthcare,Video - Healthcare,Google Ads,Healthcare,USA,2024-06-04,33141.0,798.0,2625.42,42,7236.65,2.76,0.0241,3.29,62.51
Search_Saas,Search - Saas,Google Ads,SaaS,Germany,2024-02-17,142244.0,4935.0,14706.3,127,34307.21,2.33,0.0347,2.98,115.8
Video_Fintech,Video - Fintech,Google Ads,Fintech,Australia,2024-01-28,193978.0,5780.0,9999.4,177,42071.17,4.21,0.0298,1.73,56.49
Display_E-Commerce,Display - E-Commerce,Google Ads,E-commerce,UAE,2024-05-01,129447.0,4310.0,11637.0,211,16618.47,1.43,0.0333,2.7,55.15
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,USA,2024-01-22,28387.0,672.0,2231.04,41,7232.57,3.24,0.0237,3.32,54.42
Video_Saas,Video - Saas,Google Ads,SaaS,UK,2024-01-10,170268.0,7917.0,24859.38,98,22672.12,0.91,0.0465,3.14,253.67
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,USA,2024-01-20,122322.0,6152.0,7566.96,155,10417.89,1.38,0.0503,1.23,48.82
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,Australia,2024-05-25,104134.0,3603.0,12466.38,234,14496.48,1.16,0.0346,3.46,53.28
Display_Saas,Display - Saas,Google Ads,SaaS,India,2024-04-15,12896.0,535.0,524.3,20,2475.65,4.72,0.0415,0.98,26.21
Video_Fintech,Video - Fintech,Google Ads,Fintech,Australia,2024-02-18,42823.0,1588.0,4716.36,33,3266.45,0.69,0.0371,2.97,142.92
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,UAE,2024-09-15,136354.0,3736.0,4333.76,152,29811.83,6.88,0.0274,1.16,28.51
Shopping_E-Commerce,Shopping - E-Commerce,Google Ads,E-commerce,Germany,2024-10-28,115454.0,7227.0,17778.42,154,5144.22,0.29,0.0626,2.46,115.44
Search_Edtech,Search - Edtech,Google Ads,EdTech,Canada,2024-12-15,176790.0,4490.0,6690.1,250,74442.63,11.13,0.0254,1.49,26.76
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,Germany,2024-10-29,60077.0,1994.0,6201.34,28,7635.29,1.23,0.0332,3.11,221.48
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,Germany,2024-10-12,185488.0,3950.0,5490.5,289,75172.15,13.69,0.0213,1.39,19.0
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,UAE,2024-11-19,96170.0,5145.0,10907.4,268,72622.99,6.66,0.0535,2.12,40.7
Display_E-Commerce,Display - E-Commerce,Google Ads,E-commerce,Australia,2024-03-22,39542.0,1209.0,2236.65,42,7992.11,3.57,0.0306,1.85,53.25
Display_Fintech,Display - Fintech,Google Ads,Fintech,India,2024-07-19,110848.0,3181.0,7793.45,186,32321.78,4.15,0.0287,2.45,41.9
Shopping_Edtech,Shopping - Edtech,Google Ads,EdTech,UAE,2024-01-07,73803.0,1505.0,3190.6,98,18709.86,5.86,0.0204,2.12,32.56
Shopping_Healthcare,Shopping - Healthcare,Google Ads,Healthcare,UK,2024-06-24,96575.0,4925.0,11820.0,181,7335.74,0.62,0.051,2.4,65.3
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,UK,2024-02-20,162489.0,4500.0,13635.0,184,54944.54,4.03,0.0277,3.03,74.1
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,UK,2024-09-16,13605.0,300.0,624.0,21,4495.51,7.2,0.0221,2.08,29.71
Display_Saas,Display - Saas,Google Ads,SaaS,Germany,2024-05-23,,,,74,13873.48,1.23,0.0554,1.75,152.01
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,Australia,2024-08-28,94081.0,5588.0,15031.72,88,24757.88,1.65,0.0594,2.69,170.81
Search_Edtech,Search - Edtech,Google Ads,EdTech,USA,2024-12-20,72055.0,1678.0,5319.26,41,8506.9,1.6,0.0233,3.17,129.74
Video_Fintech,Video - Fintech,Google Ads,Fintech,UAE,2024-11-08,31672.0,877.0,631.44,16,2266.94,3.59,0.0277,0.72,39.47
Search_Saas,Search - Saas,Google Ads,SaaS,Canada,2024-06-23,119397.0,3868.0,6962.4,193,35393.3,5.08,0.0324,1.8,36.07
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,Germany,2024-02-17,78402.0,4531.0,12460.25,105,25620.07,2.06,0.0578,2.75,118.67
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,India,2024-06-17,54976.0,2611.0,3446.52,187,8230.48,2.39,0.0475,1.32,18.43
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,Australia,2024-08-26,162636.0,9237.0,13024.17,738,102989.98,7.91,0.0568,1.41,17.65
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,India,2024-05-28,23375.0,1175.0,1668.5,15,1524.57,0.91,0.0503,1.42,111.23
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,USA,2024-09-07,71216.0,2357.0,7471.69,179,29354.19,3.93,0.0331,3.17,41.74
Video_Edtech,Video - Edtech,Google Ads,EdTech,Germany,2024-12-04,,,,90,26198.96,6.41,0.0636,2.17,45.4
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,Canada,2024-12-01,,,,214,24710.24,4.16,0.0292,1.49,27.74
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,UAE,2024-03-05,,,,11,1542.21,2.26,0.0265,3.38,62.07
Shopping_E-Commerce,Shopping - E-Commerce,Google Ads,E-commerce,USA,2024-06-12,70618.0,3601.0,8030.23,145,7976.29,0.99,0.051,2.23,55.38
Shopping_E-Commerce,Shopping - E-Commerce,Google Ads,E-commerce,USA,2024-03-09,10039.0,501.0,1147.29,36,4805.52,4.19,0.05,2.29,31.87
Shopping_Healthcare,Shopping - Healthcare,Google Ads,Healthcare,Canada,2024-11-05,,,,21,4396.12,3.56,0.0257,1.31,58.83
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,India,2024-11-08,32518.0,1258.0,3031.78,12,2688.72,0.89,0.0387,2.41,252.65
Video_Edtech,Video - Edtech,Google Ads,EdTech,Canada,2024-05-16,20534.0,993.0,2849.91,49,1762.93,0.62,0.0484,2.87,58.16
Video_Healthcare,Video - Healthcare,Google Ads,Healthcare,Canada,2024-05-26,123696.0,6531.0,16849.98,466,62974.93,3.74,0.0528,2.58,36.16
Display_Edtech,Display - Edtech,Google Ads,EdTech,Canada,2024-02-29,92923.0,1932.0,6124.44,32,1855.78,0.3,0.0208,3.17,191.39
Shopping_E-Commerce,Shopping - E-Commerce,Google Ads,E-commerce,UK,2024-11-09,170732.0,7700.0,6237.0,434,53677.08,8.61,0.0451,0.81,14.37
Display_E-Commerce,Display - E-Commerce,Google Ads,E-commerce,Australia,2024-10-03,86471.0,4859.0,7628.63,248,19852.56,2.6,0.0562,1.57,30.76
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,USA,2024-12-21,70206.0,3945.0,14202.0,248,37055.99,2.61,0.0562,3.6,57.27
Display_Fintech,Display - Fintech,Google Ads,Fintech,Germany,2024-02-19,37101.0,2166.0,6389.7,45,3868.37,0.61,0.0584,2.95,141.99
